B0095BNWFU	3,7,0
B0095BNXC2	3,39,0
B0095BSH4G	1,7,0
B0095C0I4W	4,934,0
B0095C1FWQ	2,40,0
B0095CZL8A	20,361,4
B0095D6I86	9,565,0
B0095DJYO6	7,4,0
B0095ET5P8	7,22,0
B0095OWZGO	4,13,0
B0095OXD9M	13,39,0
B0095OXE2S	8,246,0
B0095OXG1C	3,21,0
B0095P5K8I	3,373,0
B0095QR206	5,55,0
B0095S0PG2	2,1,0
B0095XEJ28	2,651,0
B00962HTZW	1,41,0
B00964CPAO	7,4,0
B0096763KY	1,112,0
B00969JWYG	7,32,0
B0096AQDAG	6,8,0
B0096AQDEW	11,7,0
B0096DPFRA	5,16,0
B0096E3IXM	2,17,0
B0096F6ZGS	5,179,5
B0096FM51W	3,8,0
B0096HOPO0	11,34,0
B0096HPYOA	2,1,0
B0096I42CO	11,75,0
B0096IYWRO	5,14,0
B0096IZEAI	1,22,0
B0096KF7O4	7,99,1
B0096KFCSU	7,99,0
B0096KFRXK	9,29,0
B0096KG6A8	2,193,1
B0096KG77K	1,29,0
B0096KG8TM	2,9,0
B0096KHGS4	2,3,0
B0096KTTPC	2,9,0
B0096PSFBG	4,473,0
B0096QOM6W	11,4,0
B0096QQDPK	6,96,1
B0096SUYUI	8,121,0
B0096T9CL4	2,5,0
B0096TTT30	2,6,0
B009716KHA	4,132,0
B009716KIY	5,123,0
B009716KJS	5,67,0
B00972721W	2,14,0
B009728H66	8,9,0
B00972R5B4	11,446,0
B00974KOS8	3,9,0
B00974KPNW	3,2,0
B00974KRNA	3,2,0
B00974WQAM	6,73,0
B00974WSZ0	5,498,0
B00974WTUY	5,225,0
B0097662FK	13,295,0
B00976GNLI	5,4,0
B0097CUREG	6,243,0
B0097SX9AE	1,3,0
B0097TVM0M	1,3,0
B0097Z6QYI	1,1,0
B0098DBBEE	4,2,0
B0098F1Y3K	1,154,0
B0098F6PSY	1,228,0
B0098G61H8	9,1470,0
B0098GH1GS	7,24,0
B0098GMROY	4,445,0
B0098HOQJ2	1,5,0
B0098KIHMQ	2,2,0
B0098LJ3YG	12,28,1
B0098LJFUS	10,3,0
B0098LW2LW	5,36,0
B0098MA5SS	7,1,0
B0098NPPLE	3,1,0
B0098QSRIY	6,46,0
B0098TLNXC	1,52,0
B0098U39HE	6,46,0
B0098VNKDQ	4,1445,0
B0098W17OY	6,23,0
B0098X10LI	9,8,0
B0098YS59C	6,2,0
B00992D9TO	1,2,0
B00997MDBO	5,42,0
B00997MRHY	4,23,0
B00999GR8W	5,1,0
B0099EXSZW	5,22,0
B0099F1NZI	5,42,0
B0099F41A2	5,6,0
B0099F84N2	13,52,1
B0099F84RI	13,15,0
B0099F84SM	13,134,0
B0099F855O	12,117,0
B0099FKE5S	6,13,0
B0099HEQA0	1,4,0
B0099KNMR0	1,8,0
B0099M6WSO	1,4,0
B0099OUMAQ	8,740,1
B0099OZR9W	1,767,0
B0099PAA4I	1,619,0
B0099PAPK2	4,13,0
B0099RA3Z2	4,3,0
B0099RACQ2	12,4,0
B0099UC9MO	9,98,1
B009A4UG6K	3,2,0
B009A4WYQU	1,20,0
B009A6MTFY	4,5,0
B009A6VCZ2	4,7,0
B009A803AK	6,59,0
B009A9J0DK	1,1,0
B009AA6P2I	1,1,0
B009ACAEAA	1,924,2
B009ACAK8G	2,979,0
B009AEQOYI	2,16,0
B009AFLXJS	2,210,2
B009AFLXQQ	1,1806,1
B009AFLXTS	3,321,0
B009AFLXZM	3,349,0
B009AGXH64	3,1598,4
B009AOFNU4	7,603,8
B009AOYB3O	1,2,0
B009AP23NI	2,767,0
B009AP2518	2,645,0
B009AP26JY	3,114,0
B009AP2BJ4	2,212,0
B009AP2KPY	5,340,0
B009AP2MAW	9,514,0
B009AP2S60	12,677,0
B009APBZPK	7,35,0
B009APQ66I	8,30,0
B009APQ9QK	9,86,0
B009APQ9QU	11,8,0
B009APQ9R4	10,17,0
B009APQEC4	2,3,0
B009APQGMW	6,63,0
B009AQAX3E	1,1,0
B009AQL3RO	1,5,0
B009AR2CAU	5,163,0
B009AR9IAM	2,6,0
B009AS0D8W	1,13,0
B009ASDG36	1,3,0
B009AWC30Y	5,1,0
B009AY8FBI	2,4,0
B009AYBBBY	1,2,0
B009AYLONO	2,12,0
B009AYMHRQ	3,1,0
B009AYOFI0	3,249,0
B009AYQQSC	9,2,0
B009AYQQTG	2,12,0
B009AYQRJA	12,14,0
B009AYQSUS	11,1,0
B009AYQTIO	12,3,0
B009B3RA0A	4,2,0
B009B5SC78	1,2,0
B009B7BQJ2	1,38,0
B009BOY994	4,134,0
B009BPLJVO	1,1,0
B009BSE0QC	9,9,0
B009BSG32Q	6,3,0
B009BSGQU0	4,3,0
B009BSH67W	4,1,0
B009BSJ5AS	5,1,0
B009BSJUJ4	4,8,0
B009BSM28U	4,3,0
B009BSPRNM	6,1,0
B009BSQSWG	4,3,0
B009BSR5LE	4,3,0
B009BXQJKM	2,6,0
B009BZRG66	1,184,0
B009C2IRCK	4,2,0
B009C5SKB0	8,93,0
B009C98NPY	5,1556,10
B009C9AWN0	6,2,0
B009C9DPUW	7,575,4
B009C9E8JY	4,4,0
B009CBDDXY	2,9,0
B009CCQ7GS	1,3,0
B009CCQ894	2,13,0
B009CCQ9Q6	1,5,0
B009CCQ9QQ	1,3,0
B009CCQACE	1,3,0
B009CCTSIM	1,115,2
B009CCXY5A	12,1,0
B009CCXY6Y	12,2,0
B009CCXYSM	12,3,0
B009CE651I	11,1,0
B009CEM332	6,213,0
B009CI7DEW	1,37,0
B009CKRXEU	6,1,0
B009CKS0GA	1,3,0
B009CKSWXQ	4,2,0
B009CL6LA6	6,532,0
B009CLBY0I	23,83,0
B009CM0XA4	1,17,0
B009CNNGOS	3,6,0
B009CSB2J4	11,142,0
B009CSC69Y	10,347,0
B009CSCAAE	1,25,0
B009CXLEEW	3,650,2
B009CY1NB0	9,109,0
B009CYIA20	2,21,0
B009CYJ8SA	8,556,0
B009CYMNDM	3,193,0
B009CZYTI8	4,6,0
B009D049EG	5,10,0
B009D06FIO	9,23,0
B009D06GCO	9,7,0
B009D06GF6	11,7,0
B009D06GGK	12,4,0
B009D3HSTG	2,468,0
B009D4GMZG	7,5,0
B009D4GNPA	7,1,0
B009D4IO3O	16,4,0
B009D4JW3U	5,280,1
B009D4O0FK	5,43,0
B009DALSSG	2,247,0
B009DB8AV8	7,13,0
B009DD2PV2	6,165,0
B009DD2RJ2	6,34,1
B009DD2T6S	7,235,0
B009DD2WII	8,174,0
B009DD3AF2	4,1,0
B009DIZJ1K	3,1,0
B009DKVVBU	2,82,0
B009DKZYMW	4,3,0
B009DKZYPO	2,3,0
B009DL00Q6	2,3,0
B009DL00T8	3,2,0
B009DL2TBA	7,3095,0
B009DLTF58	1,36,0
B009DLTF7G	1,77,0
B009DNVXQ0	6,5,0
B009DNVXQK	10,31,0
B009DNVXRE	12,16,0
B009DNVY7I	12,4,0
B009DO3BHI	6,618,0
B009DO590K	9,6,0
B009DPWAA6	10,6,0
B009DQHQZ4	2,24,0
B009DVO7IS	17,336,0
B009DWCDY2	7,3,0
B009DYCTY4	5,399,0
B009DYCUJ8	6,7,0
B009DYE3JI	20,395,0
B009DYOPJQ	8,645,0
B009DYOPK0	15,1361,10
B009DYR7A0	11,148,0
B009DZJP04	9,4,0
B009DZJP0E	9,4,0
B009E0QO8O	8,178,0
B009E42HK4	1,33,0
B009E480RS	3,54,0
B009E6DPNK	9,2,0
B009E8E410	11,8,0
B009E8XPTW	6,34,0
B009E8ZJJG	4,152,0
B009EAHRYY	4,16,0
B009ED35G0	5,81,0
B009EDCS8Q	1,9,7
B009EDJP46	2,2,0
B009EDT992	1,1,0
B009EGMLGW	1,70,0
B009EGUGBE	1,2,0
B009EKGB00	7,24,0
B009ELLNUW	2,8,0
B009EMO5V0	4,1,0
B009EN3A3I	6,67,0
B009ENRWIM	8,1,0
B009EPQ45W	1,60,0
B009EPWJLA	9,27,0
B009ERJIPI	1,1,0
B009ERJSN0	1,1,0
B009ERJVL4	1,1,0
B009ETPKFS	12,4,0
B009ETPKK8	12,4,0
B009F0026I	7,1,0
B009F28Q9Q	2,67,0
B009F6M6Y8	1,5,0
B009F6PM9O	1,25,0
B009F6SUDO	13,13,1
B009F7SOE8	3,1,0
B009FA2M66	1,8,0
B009FFW9CS	1,1,0
B009FI41XU	9,3066,0
B009FPGKSW	2,144,0
B009FR0R7A	4,6,0
B009FRZTGE	1,3,0
B009FS1XHW	1,7,0
B009FUERKU	6,115,0
B009FUEU3E	7,61,0
B009FWSSVW	7,88,0
B009FX9EGE	3,4,0
B009FXOBTO	10,338,0
B009FZZUPQ	3,1556,0
B009G20LIO	1,7,0
B009G40U6A	1,2,0
B009G5INZY	5,1,0
B009G5JF4M	12,2,0
B009G5JN5I	15,1,0
B009G5JRGI	11,1,0
B009G5JZ24	6,5,0
B009G5KA0K	6,2,0
B009G6JCEE	2,12,0
B009G7XXI4	11,51,0
B009G7ZSXM	10,18,0
B009G7ZSYQ	2,4,0
B009GD38B0	9,1,0
B009GDPEHG	1,6,0
B009GDWKDW	1,2,0
B009GE3WUQ	1,1716,1
B009GE437W	3,5373,0
B009GERH8E	2,508,0
B009GG08UG	7,20,0
B009GGWAW0	1,6,0
B009GHFQJI	4,2,0
B009GI27NU	1,9,0
B009GJ4XGI	3,1,0
B009GJBZXC	1,6,0
B009GJEHAU	1,3,0
B009GKT2M2	9,146,0
B009GKT2MM	6,2,0
B009GKT2OK	6,1,0
B009GKT2OU	10,1,0
B009GKT2W2	11,118,0
B009GKT2WW	8,13,0
B009GKT2XG	8,14,0
B009GKT2YU	12,20,0
B009GM29LG	1,11,0
B009GM2R0E	2,4,0
B009GM2X3K	1,2,0
B009GMR01U	7,12,0
B009GMR02E	12,8,0
B009GN2JNS	3,10,0
B009GNSXUG	4,4,0
B009GNSXV0	10,7,0
B009GSWZHS	11,53,0
B009GSX0A4	11,165,0
B009GSX1EE	16,57,0
B009GUMHBA	1,2,0
B009GUO15K	3,281,0
B009GUT7VI	1,20,0
B009GUVWCK	3,1,0
B009GV78OA	1,9,0
B009GVG06W	1,8,0
B009GWKP76	2,202,1
B009GY64UQ	3,8,0
B009GZX25K	3,9,0
B009H2NZ4K	4,20,0
B009H37MXY	7,38,0
B009H52FL6	1,4,1
B009H647SO	12,8,0
B009H649XM	15,4,0
B009H7J96S	1,1,0
B009H7OZS0	6,18,0
B009H7Q7ZY	5,1,0
B009H7QEFC	6,11,0
B009H7QM3Q	6,4,0
B009H7QT52	6,3,0
B009H7QZS8	6,2,0
B009H7R7DA	6,1,0
B009H86M44	1,1,0
B009H8LPAU	1,54,0
B009HC96DY	1,2,0
B009HFYFNC	2,45,0
B009HKAR84	8,34,0
B009HLD0SW	2,28,0
B009HQJXBU	5,6,0
B009HT0L22	1,27,0
B009HVADG4	5,25,0
B009HX1F82	12,23,0
B009HYW5QC	1,110,1
B009I28J4A	5,30,0
B009I3ALEA	9,24,0
B009I3BFUE	3,40,0
B009I6FWOQ	1,988,0
B009I6XQ9E	1,11,0
B009I8HBDY	13,73,0
B009IA2GVY	4,1,0
B009IANHF8	8,29,0
B009IAUNIW	1,3,0
B009ICSURG	2,42,0
B009ICTJSK	3,27,0
B009IF0EUE	5,138,0
B009IF0G8O	3,19,0
B009IF0G9S	3,93,0
B009IF3W7G	4,11,0
B009IGC9BK	1,46,0
B009IGCCHG	1,524,1
B009IJB08A	11,47,0
B009IOH1EW	4,1,0
B009IR1SR0	3,1801,1
B009IROQTW	3,20,0
B009ITV5TO	5,51,0
B009IW29IW	1,4,0
B009IXL4NW	11,1,0
B009IXL4PA	8,4,0
B009IXL4PK	2,8,0
B009IXL5HW	8,8,0
B009IXL7PM	3,7,0
B009IXL7QG	3,4,0
B009IXL7R0	3,4,0
B009IXL9L4	3,3,0
B009IXLBGC	8,2,3
B009IXLCIO	12,11,0
B009IXNPDE	9,11,0
B009IXNPL6	12,90,0
B009IZPVFM	1,7,0
B009JBFF9C	7,229,0
B009JBFG00	1,56,0
B009JCKSJ8	1,4,0
B009JI51GW	1,97,0
B009JLADJY	1,8482,0
B009JLQI5M	3,203,0
B009JP4F76	1,3,0
B009JXXZ6A	4,36,0
B009JZ04A8	8,90,0
B009K1E5QK	8,59,0
B009K1EDTY	2,452,0
B009K3FDEQ	2,63,0
B009K4139Y	5,52,0
B009K4JOAO	1,4,0
B009K4OXWI	1,8,0
B009K4QREK	4,35,0
B009K7R1AQ	9,7,0
B009K7U6IK	5,58,0
B009KA25L8	10,4,0
B009KDEDRO	1,8,0
B009KDX5AK	1,117,0
B009KDXU32	8,30,0
B009KDXVRM	2,65,0
B009KG8JFS	2,79,0
B009KGKEUG	3,4,0
B009KIMS7G	4,8,0
B009KN1JRQ	1,3,0
B009KNGU6G	6,90,0
B009KRORLC	1,1,0
B009KSPF0I	7,20,0
B009KSPF2Q	7,3,0
B009KSPFQC	7,3,0
B009KSPFR6	8,3,0
B009KWI5NI	1,25,0
B009KY3TKU	8,6,0
B009KY5M0K	6,74,0
B009KZUXNK	6,477,0
B009L0H4ZY	6,290,0
B009L0QU8G	1,24,0
B009L0W3VY	7,129,0
B009L1PK9K	9,1,0
B009L2HBAA	1,3,0
B009L4KQUK	2,40,0
B009L4KQVE	2,85,0
B009L4VYSI	5,4,0
B009L4WUYA	1,6,0
B009L5CITQ	1,6,0
B009L5V4SW	6,4,0
B009L6VMOW	3,66,0
B009L91M1W	2,7,0
B009L94674	2,22,0
B009L9ES6I	2,21,0
B009L9KVQY	7,4,0
B009L9SX0K	9,197,0
B009LAMHGK	2,4,0
B009LBDPGK	2,2,0
B009LBYYKG	3,39,0
B009LD9224	3,26,0
B009LD924W	2,15,0
B009LDD7FM	1,63,0
B009LDNTGO	1,17,0
B009LEIUY4	6,224,1
B009LFR468	1,147,0
B009LGL3O6	7,205,1
B009LGLDLO	6,181,1
B009LGO26W	2,533,0
B009LGO52I	2,193,0
B009LGO88E	2,1391,1
B009LLDDK8	1,12,0
B009LMEW0W	1,18,0
B009LPSLXI	4,173,0
B009LPWDHI	5,121,0
B009LQMDTK	8,12,0
B009LQMDTU	8,14,0
B009LQMDXG	10,19,0
B009LUDMJQ	7,280,0
B009LUE0U6	8,212,0
B009LUE5BA	9,123,0
B009LWQ0H0	3,68,0
B009LWQ3PE	1,71,0
B009LWQ3QI	1,37,0
B009LWQ5KM	1,10,0
B009LY968S	1,134,0
B009M0AKIQ	3,9,0
B009M3PZP6	10,1,0
B009M3UT1G	7,166,0
B009M4KSVG	2,17,0
B009M4KT0G	3,53,0
B009M4KT56	2,19,0
B009M4KTMO	2,2,0
B009M5T3E8	1,1,0
B009M72E5Q	3,1084,4
B009M7HHQM	12,8,0
B009MB2XZI	1,2,0
B009MFU9A0	2,21,0
B009MFVAXU	2,75,0
B009MJWM92	4,274,0
B009MOPWVC	1,6,0
B009MRZAUC	2,828,5
B009N1IUFE	1,3,0
B009NAVOLW	4,16,0
B009NAVOMG	1,662,0
B009NBFZ20	9,6,0
B009NC6A5K	1,9,0
B009NHYNRM	7,1,0
B009NI0JUG	12,4,0
B009NI0JVA	12,3,0
B009NI0JWE	12,15,0
B009NI69OQ	7,10,0
B009NLQKOC	5,1,0
B009NNDTZS	3,37,0
B009NOTZ0U	7,10,0
B009NP5KR6	5,1,0
B009NP77V8	6,1,0
B009NPA81O	6,173,0
B009NPFWQU	8,16,0
B009NQPGOW	5,37,0
B009NRO1HO	6,101,0
B009NRO1J2	4,1145,0
B009NS6CV6	1,1,0
B009NX3FPW	5,63,0
B009NXCENQ	5,73,0
B009O251OK	7,464,0
B009O3WU0W	1,49,0
B009O3WU2A	6,159,0
B009O3WU5W	3,26,0
B009O4NG86	8,54,0
B009O76YO6	2,4,0
B009O8HH3M	9,82,10
B009O8O3EI	3,6,0
B009O8OAG4	9,4,0
B009O8OBJK	4,51,0
B009O8OC3K	6,112,0
B009O8OFNC	6,7,0
B009O8OG3Q	6,97,0
B009O8OGJU	3,14,0
B009OA37K2	1,32,0
B009OB3COW	3,15,0
B009OB3CQU	2,9,0
B009OB3EIG	1,182,0
B009OB3I64	4,105,0
B009OJNQQ8	3,68,0
B009OKI00Y	12,1,0
B009OKI02C	8,13,0
B009OXTA5U	6,130,0
B009OY0NJQ	4,60,1
B009OYK70G	7,1,0
B009OYUFMG	4,74,0
B009OZFDOA	3,8,0
B009OZSMEI	1,20,0
B009OZVSVC	3,7,0
B009OZYIA0	3,162,0
B009P0IE22	1,14,0
B009P0IIU0	4,34,0
B009P1T0WO	1,142,0
B009P22DJ0	8,35,1
B009P3PMA6	1,3,0
B009P50BD2	7,20,0
B009P50BZA	5,11,0
B009P532G0	5,2,0
B009PFV3E8	2,208,0
B009PIKUMG	4,4,0
B009PIPU58	5,25,0
B009PJ06QU	3,38,0
B009PJ3AOK	1,17,0
B009PJ9L3O	8,59,3
B009PJ9L3Y	9,85,4
B009PJ9L7K	9,68,6
B009PJ9L8E	8,25,3
B009PJ9N4G	9,11,3
B009PJH47Y	10,58,0
B009PJRZUU	6,246,0
B009PLVYYQ	1,1,0
B009PODGFI	2,1726,0
B009PPN1PC	1,26,0
B009PT657E	4,32,0
B009PT6678	1,39,0
B009PT6O9I	2,19,0
B009PT6OUW	2,13,0
B009PVG9Z0	2,8,0
B009PY0P0W	3,4,0
B009Q0NCGY	7,519,0
B009Q0NFUM	8,524,0
B009Q0NJRQ	9,524,0
B009Q5XGO2	11,196,0
B009Q8M816	1,167,0
B009Q8NK9A	2,11,0
B009Q8PP16	1,50,0
B009QAIDNQ	7,11,0
B009QKTB6E	1,6,0
B009QTV3CA	2,25,0
B009QU974U	1,1,0
B009QUA38O	1,2,0
B009QUAPY6	1,5,0
B009QVJZIW	9,1,0
B009QX7TJC	1,1,0
B009QXEDIC	9,1,0
B009R0RKMK	2,17,0
B009R11GXS	2,22,0
B009R1C3HG	2,23,0
B009R56HOC	8,13,0
B009R56HOM	8,48,0
B009R56HOW	12,14,0
B009R56HP6	7,40,0
B009R56HPQ	12,4,0
B009R9NR96	2,37,0
B009RAAC0M	2,3,0
B009RBVYMQ	3,162,0
B009RBVZ7A	2,26,0
B009RGOV3U	7,33,0
B009RH725S	1,327,0
B009RJQTT6	2,7,0
B009RNWSOC	2,329,0
B009ROO7ZY	2,12,0
B009ROVACC	6,5,0
B009RPKNBA	12,18,0
B009RPKNDI	12,5,0
B009RPKNG0	12,16,0
B009RSL2EO	2,28,0
B009RSL3IE	11,3,0
B009RSLAPU	7,1,0
B009RSLAWI	8,3,0
B009RUCRU0	2,4,0
B009RUCRXW	12,1,0
B009RXUNGM	2,504,0
B009RXUNZI	1,178,0
B009RXUOD4	3,504,0
B009RZAZ5Y	2,1,0
B009RZRUVQ	3,15,0
B009S28GPW	2,1,0
B009S4GHDI	6,65,0
B009S4I4XY	5,6,0
B009S4I5KG	3,2,0
B009S4JTTC	8,490,0
B009S4JW3K	1,1,0
B009S4JYRO	2,40,0
B009S4JYSI	3,33,0
B009S4JYVK	3,25,0
B009S4ZMO8	6,11,0
B009S6ZTH6	6,119,0
B009S88HFK	3,23,0
B009S8DMIM	1,6,0
B009SCTJIK	11,6,0
B009SCXA9O	11,1,0
B009SG8QV2	3,22,0
B009SHV6B8	6,44,1
B009SHV6CC	2,62,0
B009SHV6HM	9,3,0
B009SHV7Y4	2,67,7
B009SHV80W	2,6,0
B009SHV83Y	1,62,0
B009SIJJB6	2,8,0
B009SILKAY	2,11,0
B009SIYHHW	5,70,0
B009SJ4LMW	5,24,0
B009SJH31I	5,2,0
B009SJR278	7,1066,0
B009SJR2B4	6,290,0
B009SJUF9A	2,34,0
B009SK6TXA	8,61,0
B009SK6UV6	10,34,0
B009SLV7A4	1,84,0
B009SO7016	5,6,0
B009SPEWHK	1,1,0
B009SPJ05E	3,1,0
B009SPZ11Q	8,691,2
B009SS7MO2	4,8,0
B009SSCB7K	14,52,1
B009SSJATW	1,1,0
B009T3EOA6	1,1248,0
B009T3EY1A	20,132,1
B009T5GQ50	1,36,0
B009T9KQ5M	2,5,0
B009T9KQ9S	4,4,0
B009T9KQG6	2,11,0
B009T9KQLQ	2,6,0
B009TCCG1Q	2,4,0
B009TNJB9U	3,3,0
B009TYQMJ6	2,2,0
B009U5EBJW	3,4,0
B009U5ENPY	3,303,1
B009U5K8YE	1,1,0
B009U6V9JG	1,28,0
B009U70JK0	1,17,0
B009U9TPUI	4,1,0
B009UDUT5O	3,54,0
B009UONG1C	5,65,0
B009UONG1W	5,31,0
B009UONG26	3,78,0
B009UQ2GMU	1,2570,0
B009URL0PI	2,144,0
B009URL1ZM	5,195,0
B009UTJ9H2	4,5,0
B009UX0F76	1,50,0
B009V18NBW	2,5,1
B009VCI1WW	1,5,0
B009VCKIU0	2,83,0
B009VFNF8Y	1,41,0
B009VGVII2	5,70,0
B009VIK1WY	2,26,0
B009VIKJUS	2,26,0
B009VJ9XMW	5,31,0
B009VJJICC	3,2,0
B009VJJK6Q	12,4,0
B009VJJK70	12,41,1
B009VKGWHU	8,8,0
B009VLTXFC	2,3,0
B009VMQ2I2	3,90,0
B009VNAG9W	7,7,0
B009VR09YK	2,40,0
B009VUHVPM	4,108,4
B009VUHVY8	2,134,1
B009VUHW60	2,418,3
B009VUHWBA	1,197,0
B009VUMLD4	4,1,0
B009VUPZGY	10,79,0
B009VUQFOA	10,19,0
B009VURIHI	1,8,0
B009VURIUA	1,24,0
B009VURQDE	9,25,0
B009VURSAK	10,5,1
B009VURSEG	22,11,0
B009VURTXG	9,11,0
B009VURU1C	8,1,0
B009VURUYE	8,28,0
B009VURV2U	17,3,0
B009W1L3DG	1,64,0
B009W2A8P4	2,22,0
B009W2NE2I	3,58,0
B009W3BP7I	1,5,0
B009W4FD3O	7,398,2
B009W4FGWC	12,1,0
B009W4FGY0	12,8,0
B009W4FHNK	9,4,0
B009W5JLJ0	1,50,0
B009W680SC	1,1,0
B009W68BK4	12,62,0
B009W68BL8	12,35,0
B009W68C5I	2,1,0
B009W68C5S	2,1,0
B009W68C62	2,1,0
B009W68IXY	1,1,0
B009W6T6XU	6,3200,0
B009W6T7LQ	2,4,0
B009WABKNU	2,10,3
B009WADNJ4	3,128,0
B009WDS8E6	3,130,0
B009WDYYKI	2,53,0
B009WE4XF8	1,27,0
B009WE78F0	2,202,0
B009WEU4TC	1,1894,0
B009WIOYGW	5,41,0
B009WJGN56	6,136,0
B009WKZHZM	4,139,0
B009WMVCGS	2,191,0
B009WNBW0I	2,17,0
B009WS2KF4	1,2,0
B009WSCVM6	1,474,0
B009WSX1XO	11,34,0
B009WVIO2E	1,14,0
B009X22XKG	2,1,0
B009X3PAKA	5,12,0
B009X3PAKU	7,2,0
B009X3PB7W	7,7,0
B009X3PB8G	4,30,0
B009X3PB8Q	12,2,0
B009X3PB90	13,7,0
B009X3PBLS	2,85,0
B009X4Z892	13,9,0
B009X4ZZVS	2,5,0
B009X5045E	1,2,0
B009X51IJU	1,1026,0
B009X78ER2	9,23,0
B009X78J7W	9,36,0
B009X87FV2	10,15,0
B009X8BVOE	1,2,0
B009XC8S2S	8,52,0
B009XCJHT6	1,4,0
B009XCKWXQ	1,3,0
B009XD5FZA	1,21,0
B009XD60TU	1,3,0
B009XD65AE	1,1,0
B009XDLT3M	8,49,0
B009XGNKRC	1,1,0
B009XGZTKI	1,814,1
B009XHX6NY	1,36,0
B009XIHR5Q	2,17,0
B009XNFUPA	3,3,0
B009XNKOX8	1,12,0
B009XNMLDE	3,3,0
B009XNMLE8	3,2,0
B009XNMLZ2	3,1,0
B009XT38LW	1,19,0
B009XVUKW0	1,2,0
B009XZ18PO	2,91,0
B009XZ19MG	4,2,0
B009YBWXHY	4,24,1
B009YDBOV8	7,33,0
B009YDL2P6	1,1,0
B009YEUZKI	10,525,0
B009YEV01Q	10,125,0
B009YFUGSS	5,8,0
B009YJMQM8	12,4,0
B009YJW6SM	1,9,0
B009YKGTIY	1,5,0
B009YKVRYA	8,107,0
B009YKVRZO	8,37,0
B009YKVS1W	12,10,0
B009YKVSXA	12,3,0
B009YKVSZ8	12,7,0
B009YL65Q4	2,19,0
B009YNNM5E	1,1,0
B009YOUKFI	1,1,0
B009YQSX7I	4,4,0
B009YSK0D6	9,2,0
B009YWNCZK	2,15,0
B009YWP7U8	2,5,0
B009YZNR3Y	1,231,0
B009YZPDSG	3,55,0
B009YZXOVE	5,138,3
B009YZZBQU	12,5,0
B009YZZBRE	12,44,0
B009Z0CFP4	3,2,0
B009Z0NKWQ	12,8,1
B009Z31BCY	1,50,0
B009Z31RHI	1,2,0
B009Z3RMAY	1,398,0
B009Z46QVE	1,6,0
B009Z5XKJO	6,753,0
B009Z8TFSQ	2,9,0
B009ZA2NXI	2,8,0
B009ZA2O1O	2,20,0
B009ZAKCF4	2,35,0
B009ZDEQ58	3,61,0
B009ZDPYKO	2,202,0
B009ZDU17K	1,30,0
B009ZE1V6Y	1,18,0
B009ZE1VX2	3,21,0
B009ZH52EI	7,7,0
B009ZH6SD2	1,21,0
B009ZHU1K8	3,12,0
B009ZNK7X8	1,142,2
B009ZNUN5K	1,2486,0
B009ZP1IZ2	7,72,0
B009ZP1JNI	8,39,0
B009ZR5JHS	4,70,0
B009ZRGBV6	9,8,0
B009ZVP2O4	1,8,0
B009ZXJU0E	7,5,0
B009ZXJU1I	8,10,0
B009ZXJU2M	8,5,0
B009ZY17CC	6,199,0
B00A04YHLE	2,132,0
B00A05QIQU	3,3,0
B00A0962LW	1,3,0
B00A0BWZ2U	7,33,0
B00A0EPNPI	7,34,1
B00A0FO00Q	1,20,0
B00A0FQ3KG	12,135,0
B00A0GK5AY	7,17,0
B00A0ODOOA	11,10,0
B00A0OEH6O	12,5,0
B00A0OTZOI	1,15,0
B00A0Q39C0	12,3,0
B00A0Q39CA	12,6,0
B00A0Q39E8	12,23,0
B00A0Q3AT2	11,1,0
B00A0Q3AUG	11,1,0
B00A0S4U8K	4,4,0
B00A0XS20M	1,21,0
B00A14SW64	8,2,0
B00A17XUFO	1,16,0
B00A1ADP3I	1,4,0
B00A1AQJAO	2,682,0
B00A1I6LWW	1,57,0
B00A1KPDHY	1,5,0
B00A1MIIQK	3,12,0
B00A1MK76O	1,2,0
B00A1XXI2S	6,22,0
B00A20HH7M	1,10,0
B00A219DXW	9,1,0
B00A26K4MQ	1,4,0
B00A26SA4K	1,1,0
B00A281YQO	2,15,0
B00A28C5RQ	2,6,0
B00A2A2QIC	2,2,0
B00A2A9P6S	3,28,0
B00A2ABV5G	12,5,0
B00A2ABW4Q	8,12,0
B00A2ABW6Y	12,1,0
B00A2ADMB2	12,2,0
B00A2AEBGM	2,9,0
B00A2AFW1A	12,13,0
B00A2AFW38	12,5,0
B00A2AFW8I	12,7,0
B00A2ANGFY	1,7,0
B00A2B6M18	3,22,0
B00A2BYGEI	1,18,0
B00A2CI55S	2,25,0
B00A2CI7RE	2,17,0
B00A2CI8LE	2,44,0
B00A2CI9L8	2,23,0
B00A2CJODK	1,69,0
B00A2E86B4	1,1,0
B00A2ETCV2	6,38,0
B00A2IPVDQ	6,94,0
B00A2IPVFE	6,140,0
B00A2JCPWK	2,4880,0
B00A2JJW0S	1,1,0
B00A2JP5MC	1,18,0
B00A2LSDZQ	4,5,0
B00A2M22J8	1,8,0
B00A2M22KC	12,40,0
B00A2M279I	4,20,0
B00A2MAIV2	1,39,0
B00A2ML6XG	1,495,0
B00A2UEXP6	1,1,0
B00A2VAANY	8,4,0
B00A2VAARA	8,7,0
B00A2VAARU	12,6,0
B00A2VHB4U	17,31,0
B00A2VQDZS	2,28,0
B00A2WP4UC	3,54,0
B00A2X1F9A	1,45,0
B00A2XA3G6	12,15,0
B00A2XHQSO	1,2,0
B00A2XO4MA	9,4,0
