All Electronics,1999,negative,"{\"product\":1,\"racing\":1,\"wheel\":1,\"hp\":1,\"interact\":1,\"reviewer\":1,\"angry\":1,\"quality\":1,\"receiving\":1,\"provide\":1,\"pavilion\":1,\"response\":1,\"buying\":1,\"exists\":1,\"v3\":1,\"support\":1,\"experienced\":1,\"customer\":1}",1
Daily Gadgets,2010,negative,"{\"game\":2,\"access\":2,\"video\":3,\"jockey\":2,\"setting\":5,\"defect\":1,\"dvd\":3,\"composite\":3,\"function\":2,\"sharpness\":2,\"player\":2,\"cleaning\":1,\"expecting\":2,\"recorder\":2,\"set\":3,\"television\":5,\"cleaner\":2,\"monitor\":6,\"picture\":10,\"quality\":4,\"disk\":1,\"tube\":2,\"hookup\":2,\"disc\":2,\"device\":7}",3
Daily Gadgets,2010,neutral,"{\"item\":1,\"game\":1,\"dvd\":1,\"system\":1,\"wo\":1,\"player\":1,\"expensive\":1,\"compared\":1}",1
Daily Gadgets,2010,positive,"{\"play\":1,\"game\":2,\"nintendo\":1,\"box\":1,\"video\":3,\"hope\":1,\"ps2\":1,\"space\":2,\"unable\":1,\"dvd\":2,\"wii\":2,\"ability\":1,\"cable\":1,\"live\":1,\"player\":2,\"item\":1,\"hdmi\":1,\"monitor\":5,\"cord\":1,\"input\":1,\"transfer\":1,\"playing\":1,\"plug\":1,\"returned\":1,\"64\":1}",5
Daily Gadgets,2011,positive,"{\"play\":7,\"game\":9,\"converter\":5,\"screen\":4,\"box\":4,\"video\":9,\"resolution\":4,\"hdtv\":3,\"ps2\":7,\"rca\":3,\"composite\":10,\"connection\":4,\"audio\":5,\"graphic\":4,\"cable\":14,\"console\":3,\"product\":6,\"bought\":4,\"purchase\":3,\"monitor\":6,\"picture\":4,\"quality\":4,\"2\":3,\"plug\":4,\"upscaling\":5}",9
Daily Gadgets,2012,negative,"{\"play\":4,\"decade\":1,\"couple\":1,\"game\":6,\"dig\":2,\"bad\":1,\"perfect\":1,\"recording\":2,\"button\":7,\"genesis\":2,\"dvd\":5,\"shoulder\":2,\"close\":4,\"player\":2,\"recorder\":2,\"controller\":3,\"read\":4,\"level\":2,\"bought\":3,\"layout\":2,\"disk\":2,\"3\":4,\"spin\":4,\"plug\":2,\"time\":2}",3
Daily Gadgets,2014,neutral,"{\"brush\":1,\"flimsy\":1,\"pretty\":1,\"woman\":1,\"luck\":1,\"bought\":1,\"program\":1,\"advertized\":1,\"dvd\":1,\"stop\":1,\"guess\":1,\"seperate\":1,\"clearance\":1,\"disc\":1,\"job\":2,\"regular\":1}",5
Daily Gadgets,2016,neutral,"{\"product\":1,\"turntable\":1,\"received\":1,\"laptop\":1,\"dose\":2,\"dvd\":2,\"money\":1,\"throw\":1,\"wii\":1,\"scratched\":1,\"advertised\":2,\"disc\":1,\"drive\":1,\"job\":2,\"player\":2}",13
Daily Gadgets,2017,negative,"{\"tray\":2,\"play\":3,\"couple\":3,\"game\":8,\"ejected\":2,\"sound\":2,\"save\":1,\"lens\":2,\"error\":3,\"dvd\":8,\"hour\":2,\"player\":3,\"cleaning\":3,\"34\":18,\"read\":2,\"issue\":2,\"cleaner\":2,\"clean\":2,\"minute\":2,\"popped\":6,\"disk\":7,\"money\":2,\"warmed\":2,\"disc\":2,\"fixed\":3}",14
Daily Gadgets,2017,neutral,"{\"truck\":1,\"slot\":2,\"cassette\":1,\"house\":1,\"radio\":1,\"lot\":1,\"sony\":1,\"computer\":1,\"dvd\":5,\"car\":1,\"advertised\":1,\"boombox\":1,\"skipping\":1,\"combination\":1,\"player\":3,\"34\":2,\"item\":1,\"read\":1,\"star\":1,\"purchased\":1,\"drjel\":1,\"disc\":1,\"returned\":1,\"job\":2,\"simply\":1}",15
Daily Gadgets,2017,positive,"{\"play\":8,\"happy\":3,\"recommend\":4,\"lens\":12,\"maxell\":3,\"dvd\":40,\"fine\":8,\"player\":24,\"brush\":5,\"cleaning\":6,\"34\":12,\"item\":4,\"product\":18,\"issue\":5,\"cleaner\":15,\"started\":3,\"clean\":14,\"easy\":9,\"nice\":4,\"machine\":3,\"cleaned\":4,\"playing\":7,\"disc\":11,\"time\":7,\"job\":12}",93
Daily Gadgets,2018,negative,"{\"play\":3,\"couple\":3,\"lens\":3,\"worth\":2,\"dvd\":15,\"review\":2,\"hassle\":2,\"player\":6,\"brush\":2,\"cleaning\":2,\"stopped\":2,\"recorder\":4,\"product\":5,\"read\":2,\"bought\":2,\"replaced\":2,\"started\":3,\"clean\":5,\"nice\":2,\"disk\":2,\"instruction\":4,\"cleaned\":2,\"disc\":3,\"time\":4,\"memorex\":2}",16
Daily Gadgets,2019,neutral,"{\"shipper\":1,\"rejecting\":1,\"perfect\":1,\"life\":1,\"properly\":1,\"dvd\":4,\"advertised\":4,\"player\":5,\"product\":3,\"bought\":2,\"equipment\":1,\"xbox\":1,\"increase\":1,\"clean\":1,\"cheap\":1,\"played\":1,\"amazon\":1,\"fast\":1,\"purchased\":1,\"finer\":1,\"instruction\":1,\"supposed\":2,\"fixed\":1,\"job\":1,\"horrifying\":1}",16
Daily Gadgets,2019,positive,"{\"play\":7,\"game\":4,\"kid\":4,\"lens\":12,\"dvd\":53,\"fine\":8,\"review\":5,\"player\":32,\"cleaning\":14,\"product\":19,\"read\":9,\"bought\":6,\"finally\":4,\"cleaner\":23,\"clean\":8,\"played\":7,\"easy\":12,\"disk\":7,\"instruction\":7,\"machine\":7,\"playing\":5,\"disc\":18,\"time\":10,\"drive\":6,\"job\":8}",70
Daily Gadgets,2020,negative,"{\"play\":3,\"week\":1,\"movie\":1,\"bad\":3,\"video\":2,\"entire\":1,\"disaster\":1,\"overnight\":1,\"lot\":2,\"dvd\":12,\"projector\":2,\"wonder\":1,\"skipping\":2,\"player\":9,\"stopped\":1,\"product\":5,\"read\":3,\"issue\":2,\"finally\":1,\"cleaner\":1,\"received\":1,\"wrong\":2,\"disk\":2,\"fixed\":2,\"time\":3}",14
Daily Gadgets,2021,neutral,"{\"numerous\":1,\"inicio\":1,\"skip\":1,\"trabado\":1,\"queda\":1,\"pantalla\":1,\"freeze\":1,\"dvd\":7,\"stick\":1,\"direction\":2,\"player\":6,\"item\":1,\"read\":2,\"en\":1,\"scratch\":1,\"follow\":1,\"toss\":1,\"minute\":1,\"wipe\":1,\"entering\":1,\"condition\":1,\"disk\":2,\"fixed\":2,\"disc\":2,\"complete\":1}",18
Daily Gadgets,2022,negative,"{\"play\":2,\"lo\":2,\"sound\":2,\"arrived\":1,\"dvd\":10,\"price\":2,\"wo\":1,\"player\":9,\"cleaning\":2,\"stopped\":2,\"bought\":2,\"cleaner\":2,\"blu\":2,\"ray\":2,\"clean\":2,\"nice\":2,\"picture\":2,\"minute\":2,\"hadn\":2,\"3\":2,\"watch\":2,\"paid\":2,\"cleaned\":2,\"time\":2,\"20\":1}",14
Daily Gadgets,2022,neutral,"{\"siguiendo\":1,\"instrucciones\":1,\"agradó\":1,\"lo\":1,\"ya\":1,\"laptop\":1,\"pop\":1,\"dvd\":6,\"mi\":2,\"designed\":1,\"player\":4,\"cleaning\":2,\"rest\":1,\"product\":2,\"figure\":2,\"funcionó\":1,\"el\":1,\"en\":1,\"xbox\":3,\"1\":2,\"disk\":2,\"2\":2,\"pc\":2,\"cleaned\":2,\"time\":2}",27
Daily Gadgets,2022,positive,"{\"gift\":3,\"love\":3,\"vhs\":4,\"play\":8,\"perfect\":4,\"movie\":4,\"dvd\":46,\"tape\":5,\"player\":37,\"cleaning\":11,\"product\":10,\"read\":8,\"vcr\":4,\"issue\":4,\"bought\":4,\"cleaner\":9,\"clean\":15,\"easy\":14,\"minute\":3,\"instruction\":3,\"cleaned\":4,\"playing\":5,\"disc\":15,\"time\":8,\"job\":3}",59
Daily Gadgets,2023,neutral,"{\"usa\":1,\"movie\":1,\"sound\":1,\"proper\":1,\"check\":1,\"dvd\":3,\"china\":1,\"watch\":1,\"cleaned\":1,\"surround\":1,\"daughter\":1,\"player\":2}",4
Media,1999,negative,"{\"date\":1,\"individual\":1,\"excellent\":1,\"narrative\":1,\"description\":1,\"reading\":1,\"feel\":1,\"war\":1,\"kill\":2,\"confirmed\":1,\"camp\":1,\"lot\":1,\"sniper\":1,\"93\":1,\"movement\":1,\"info\":1,\"realize\":1}",1
Media,2002,negative,"{\"allen\":2,\"dad\":2,\"book\":3,\"alien\":3,\"remember\":2,\"sailor\":4,\"arranged\":2,\"attack\":3,\"knight\":3,\"mifune\":2,\"guide\":3,\"fight\":5,\"energy\":2,\"normal\":2,\"town\":2,\"like\":2,\"darien\":3,\"monster\":3,\"godzilla\":5,\"actor\":2,\"moon\":3,\"earth\":2,\"serena\":7,\"time\":2,\"quot\":6}",3
Media,2005,negative,"{\"play\":1,\"advice\":1,\"battlefront\":1,\"mom\":1,\"experience\":1,\"sea\":1,\"losing\":1,\"splitscreeners\":1,\"objective\":3,\"lot\":1,\"offline\":1,\"edge\":1,\"son\":2,\"splitscreen\":1,\"beat\":1,\"yr\":2,\"written\":1,\"hard\":1,\"class\":1,\"map\":1,\"key\":1,\"dune\":2,\"9\":2,\"playing\":2,\"strategy\":2}",2
Media,2007,negative,"{\"die\":3,\"called\":2,\"smith\":3,\"reader\":5,\"book\":5,\"dice\":6,\"fair\":2,\"red\":5,\"head\":14,\"paper\":3,\"white\":5,\"bird\":3,\"colored\":3,\"set\":3,\"winning\":4,\"probability\":4,\"tail\":14,\"black\":5,\"war\":3,\"holmes\":10,\"alexander\":3,\"watson\":6,\"time\":4,\"20\":3,\"story\":8}",2
Media,2007,positive,"{\"play\":7,\"love\":9,\"penn\":6,\"book\":34,\"winter\":10,\"american\":5,\"tale\":9,\"character\":6,\"pad\":6,\"loved\":9,\"peter\":6,\"track\":6,\"original\":5,\"read\":16,\"album\":7,\"beverly\":7,\"2\":5,\"light\":5,\"time\":12,\"adult\":5,\"lake\":6,\"favorite\":6,\"helprin\":12,\"child\":6,\"story\":10}",32
Media,2008,negative,"{\"single\":1,\"amazing\":1,\"game\":1,\"absolutely\":1,\"war\":1,\"track\":1,\"march\":1,\"fitting\":1}",1
Media,2008,positive,"{\"love\":11,\"parent\":4,\"bad\":4,\"movie\":4,\"reader\":4,\"book\":19,\"enjoy\":4,\"winter\":5,\"recommend\":4,\"tale\":5,\"pad\":5,\"character\":6,\"music\":7,\"loved\":4,\"cake\":5,\"loy\":5,\"friend\":5,\"read\":9,\"reading\":4,\"math\":5,\"time\":10,\"daughter\":5,\"helprin\":8,\"powell\":5,\"story\":12}",25
Media,2009,positive,"{\"love\":11,\"james\":4,\"book\":25,\"feel\":4,\"pop\":5,\"head\":9,\"character\":5,\"son\":4,\"song\":5,\"process\":4,\"read\":5,\"comedy\":4,\"tail\":8,\"film\":4,\"brown\":4,\"christmas\":4,\"universe\":5,\"true\":4,\"time\":8,\"chart\":5,\"screwball\":4,\"coin\":5,\"powell\":5,\"story\":7,\"child\":8}",19
Media,2010,positive,"{\"game\":15,\"city\":14,\"reader\":13,\"father\":14,\"book\":143,\"boy\":23,\"life\":86,\"mother\":16,\"path\":18,\"school\":16,\"friend\":12,\"written\":14,\"successful\":17,\"read\":46,\"decision\":13,\"wes\":155,\"author\":51,\"reading\":19,\"people\":37,\"moore\":128,\"time\":35,\"family\":31,\"helprin\":15,\"child\":23,\"story\":66}",64
Media,2011,negative,"{\"activity\":2,\"reader\":4,\"book\":8,\"bit\":2,\"life\":3,\"cover\":1,\"remember\":2,\"lot\":3,\"character\":2,\"disappointed\":2,\"sniper\":3,\"village\":2,\"receive\":1,\"looked\":2,\"vietnam\":2,\"reading\":3,\"war\":3,\"neighbor\":2,\"wrong\":2,\"expect\":2,\"wason\":3,\"soldier\":2,\"time\":2,\"account\":2,\"story\":6}",9
Media,2011,neutral,"{\"expecting\":1,\"retold\":1,\"version\":2,\"realize\":1,\"story\":1,\"child\":1}",1
Media,2011,positive,"{\"play\":8,\"love\":16,\"parent\":7,\"game\":8,\"mose\":10,\"book\":64,\"bomb\":7,\"life\":13,\"character\":9,\"music\":8,\"song\":19,\"read\":13,\"wes\":16,\"excellent\":7,\"author\":9,\"reading\":9,\"history\":7,\"rift\":7,\"turner\":8,\"dibs\":12,\"fort\":11,\"time\":25,\"family\":9,\"child\":9,\"story\":18}",37
Media,2013,neutral,"{\"game\":3,\"told\":2,\"student\":3,\"book\":21,\"skin\":2,\"life\":2,\"required\":4,\"compatible\":2,\"character\":3,\"son\":2,\"music\":2,\"pick\":2,\"school\":7,\"class\":3,\"mind\":2,\"34\":4,\"read\":10,\"understand\":2,\"reading\":3,\"people\":3,\"purchased\":2,\"time\":2,\"alot\":2,\"age\":2,\"story\":3}",22
Media,2013,positive,"{\"love\":113,\"reader\":70,\"kid\":138,\"book\":848,\"recommend\":64,\"life\":93,\"view\":61,\"character\":147,\"loved\":107,\"school\":169,\"auggie\":105,\"friend\":85,\"written\":61,\"34\":95,\"read\":405,\"august\":107,\"author\":61,\"reading\":133,\"people\":86,\"grade\":91,\"time\":125,\"adult\":58,\"age\":68,\"child\":154,\"story\":249}",511
Media,2014,positive,"{\"love\":185,\"student\":53,\"kid\":95,\"book\":825,\"recommend\":63,\"life\":72,\"character\":135,\"loved\":115,\"school\":93,\"auggie\":90,\"friend\":74,\"written\":60,\"34\":187,\"read\":407,\"august\":73,\"author\":56,\"reading\":147,\"wonderful\":67,\"people\":78,\"grade\":69,\"time\":99,\"adult\":56,\"age\":56,\"child\":112,\"story\":278}",657
Media,2015,neutral,"{\"parent\":3,\"quick\":2,\"wait\":2,\"kid\":2,\"book\":19,\"required\":3,\"cover\":2,\"lot\":2,\"arrived\":2,\"son\":3,\"shipping\":3,\"school\":2,\"product\":2,\"middle\":2,\"read\":19,\"touching\":3,\"bought\":5,\"reading\":7,\"christmas\":2,\"quality\":2,\"fast\":2,\"classic\":3,\"time\":2,\"age\":3,\"story\":2}",60
Media,2016,neutral,"{\"parent\":2,\"quick\":2,\"told\":2,\"reader\":2,\"kid\":2,\"book\":29,\"grader\":3,\"summer\":2,\"life\":2,\"writing\":2,\"heard\":2,\"34\":4,\"read\":19,\"5th\":3,\"reading\":5,\"message\":2,\"people\":2,\"classic\":3,\"grade\":2,\"elementary\":2,\"adult\":4,\"coming\":2,\"age\":4,\"story\":3,\"child\":5}",59
Media,2017,negative,"{\"student\":7,\"south\":13,\"kid\":9,\"book\":68,\"life\":24,\"mother\":28,\"white\":12,\"school\":13,\"auggie\":13,\"friend\":8,\"crime\":16,\"noah\":34,\"violence\":8,\"34\":46,\"africa\":9,\"racism\":13,\"read\":21,\"apartheid\":16,\"born\":16,\"black\":16,\"people\":12,\"trevor\":30,\"bullied\":7,\"time\":17,\"story\":17}",59
Media,2018,neutral,"{\"donated\":2,\"excelente\":4,\"movie\":5,\"kid\":3,\"book\":27,\"life\":2,\"library\":2,\"school\":4,\"class\":3,\"34\":2,\"product\":2,\"read\":25,\"grandson\":4,\"bought\":2,\"expected\":6,\"5th\":2,\"reading\":4,\"finished\":3,\"granddaughter\":5,\"pullman\":2,\"classic\":2,\"grade\":2,\"time\":4,\"family\":2,\"daughter\":3}",81
Media,2018,positive,"{\"love\":198,\"movie\":129,\"kid\":150,\"book\":1013,\"recommend\":68,\"life\":107,\"amazing\":66,\"character\":59,\"loved\":150,\"school\":109,\"auggie\":92,\"friend\":72,\"noah\":92,\"funny\":60,\"34\":68,\"read\":458,\"august\":58,\"reading\":147,\"wonderful\":60,\"people\":82,\"trevor\":109,\"time\":105,\"daughter\":62,\"child\":85,\"story\":262}",1010
Media,2019,positive,"{\"love\":82,\"movie\":26,\"south\":19,\"kid\":64,\"book\":352,\"recommend\":28,\"life\":40,\"lot\":24,\"character\":21,\"son\":25,\"loved\":50,\"school\":39,\"written\":20,\"noah\":29,\"funny\":29,\"art\":40,\"read\":130,\"august\":19,\"reading\":45,\"people\":21,\"trevor\":46,\"time\":38,\"favorite\":23,\"child\":26,\"story\":77}",430
Media,2021,negative,"{\"love\":2,\"chapter\":2,\"sound\":3,\"kid\":3,\"book\":17,\"delivered\":2,\"battery\":3,\"life\":3,\"worth\":2,\"cover\":2,\"mother\":2,\"beautiful\":2,\"sad\":2,\"disappointing\":2,\"noah\":3,\"written\":3,\"funny\":2,\"violence\":2,\"racism\":2,\"read\":2,\"learn\":2,\"understand\":2,\"condition\":3,\"trevor\":2,\"replacement\":3}",17
Media,2021,positive,"{\"love\":38,\"chapter\":12,\"kid\":17,\"book\":191,\"feel\":12,\"recommend\":12,\"life\":15,\"lot\":11,\"character\":22,\"son\":16,\"loved\":15,\"school\":22,\"auggie\":13,\"friend\":15,\"read\":61,\"august\":34,\"bought\":13,\"reading\":31,\"people\":20,\"condition\":16,\"grade\":14,\"absolutely\":15,\"trevor\":25,\"time\":25,\"story\":38}",152
Media,2022,negative,"{\"love\":2,\"sound\":5,\"book\":26,\"killing\":2,\"sorrow\":2,\"battery\":6,\"character\":2,\"library\":2,\"plot\":4,\"douglas\":3,\"volcano\":4,\"violence\":2,\"song\":2,\"elizabeth\":3,\"read\":5,\"revenge\":2,\"photo\":2,\"people\":3,\"involved\":2,\"cricket\":3,\"series\":3,\"earth\":2,\"topic\":3,\"time\":3,\"replacement\":4}",13
Media,2023,negative,"{\"named\":2,\"mail\":2,\"27\":3,\"kid\":3,\"book\":24,\"recommend\":3,\"content\":3,\"cover\":7,\"disappointed\":4,\"extremely\":3,\"poor\":4,\"package\":2,\"set\":2,\"read\":3,\"issue\":2,\"star\":3,\"august\":4,\"author\":4,\"born\":3,\"message\":3,\"people\":4,\"residue\":2,\"sticky\":2,\"operation\":3,\"story\":5}",6
Media,2023,positive,"{\"love\":12,\"south\":6,\"production\":6,\"advanced\":9,\"idea\":5,\"book\":57,\"life\":8,\"lot\":5,\"character\":12,\"loved\":11,\"auggie\":7,\"perspective\":5,\"company\":8,\"highly\":5,\"chip\":34,\"read\":20,\"reading\":5,\"war\":8,\"technology\":7,\"people\":6,\"taiwan\":7,\"china\":6,\"family\":5,\"enjoyed\":7,\"story\":14}",48
Others,1999,positive,"{\"play\":10,\"game\":82,\"feel\":6,\"3d\":5,\"character\":10,\"grace\":5,\"knight\":13,\"track\":5,\"graphic\":10,\"player\":7,\"town\":5,\"gabriel\":16,\"excellent\":5,\"blood\":5,\"played\":7,\"adventure\":14,\"mystery\":10,\"bug\":5,\"install\":6,\"series\":5,\"puzzle\":9,\"time\":8,\"complete\":5,\"quot\":14,\"story\":10}",18
Others,2001,negative,"{\"play\":8,\"game\":94,\"bad\":10,\"amp\":12,\"sound\":7,\"feel\":5,\"worth\":4,\"button\":5,\"mode\":6,\"weapon\":5,\"dual\":5,\"graphic\":18,\"star\":6,\"bought\":6,\"shock\":5,\"difficult\":4,\"control\":8,\"2\":7,\"person\":5,\"madden\":5,\"time\":8,\"strategy\":4,\"quot\":4,\"fun\":6,\"story\":7}",33
Others,2001,neutral,"{\"play\":1,\"game\":3,\"ship\":2,\"dreamforge\":1,\"aaarrrrgggghhhh\":1,\"patch\":1,\"biz\":1,\"downloading\":1,\"review\":1,\"stuck\":1,\"written\":1,\"sanitarium\":1,\"locked\":1,\"based\":1,\"set\":1,\"level\":2,\"produce\":1,\"drink\":1,\"amazon\":1,\"asc\":1,\"pc\":1,\"3\":1,\"bug\":1,\"essentially\":1,\"silver\":1}",4
Others,2002,neutral,"{\"play\":4,\"reason\":1,\"game\":9,\"rating\":1,\"feel\":1,\"screen\":1,\"main\":2,\"fighting\":1,\"developed\":1,\"scene\":1,\"exaggeration\":1,\"mode\":1,\"character\":3,\"opponent\":1,\"beat\":1,\"finish\":1,\"catch\":1,\"skull\":2,\"dust\":1,\"36\":1,\"bought\":2,\"month\":1,\"age\":1,\"story\":2,\"laughing\":2}",4
Others,2003,negative,"{\"love\":5,\"play\":7,\"game\":65,\"bad\":7,\"sound\":5,\"platform\":6,\"lot\":5,\"character\":7,\"hour\":9,\"attack\":5,\"sinister\":6,\"useless\":5,\"graphic\":13,\"train\":11,\"pretty\":5,\"played\":6,\"4\":5,\"stage\":13,\"playing\":6,\"flintstone\":7,\"time\":12,\"quot\":8,\"fun\":5,\"card\":6,\"story\":5}",26
Others,2003,neutral,"{\"love\":1,\"game\":1,\"nintendo\":1,\"android\":1,\"gambling\":1,\"ya\":1,\"box\":1,\"hot\":1,\"mmm\":1,\"exchanging\":1,\"horrible\":1,\"stuck\":1,\"controller\":2,\"original\":1,\"looked\":1,\"bought\":1,\"curry\":1,\"2\":1,\"oooo\":1,\"guess\":1,\"exchanged\":1,\"mechs\":1,\"dude\":2,\"fun\":1,\"gameplay\":1}",2
Others,2004,negative,"{\"play\":2,\"game\":30,\"bad\":4,\"ship\":4,\"space\":6,\"rock\":4,\"lot\":5,\"fifa\":4,\"fan\":2,\"character\":5,\"stats\":2,\"2004\":5,\"jam\":2,\"huge\":2,\"graphic\":4,\"player\":3,\"town\":4,\"3rd\":2,\"court\":2,\"nba\":7,\"3\":4,\"slow\":5,\"suck\":3,\"quot\":8,\"walk\":3}",7
Others,2005,negative,"{\"game\":8,\"woman\":2,\"movie\":2,\"natasha\":4,\"video\":4,\"remember\":2,\"fan\":2,\"hit\":2,\"character\":8,\"bullwinkle\":3,\"skirt\":2,\"audio\":4,\"hated\":2,\"cable\":5,\"chaos\":2,\"star\":2,\"mini\":3,\"level\":9,\"xbox\":3,\"eye\":2,\"boris\":4,\"name\":2,\"hardest\":4,\"cutscenes\":4,\"story\":3}",5
Others,2005,neutral,"{\"play\":1,\"game\":4,\"sound\":1,\"cold\":1,\"ice\":1,\"attempt\":1,\"ride\":2,\"bike\":1,\"motorcycle\":1,\"650lb\":1,\"action\":1,\"day\":1,\"graphic\":1,\"close\":1,\"snowy\":1,\"simulating\":1,\"waste\":1,\"played\":1,\"wrong\":1,\"quality\":1,\"softail\":1,\"personally\":1,\"money\":1,\"worst\":1,\"time\":2}",1
Others,2006,negative,"{\"play\":3,\"reason\":3,\"game\":22,\"villain\":5,\"alien\":3,\"chateau\":4,\"ally\":3,\"vampire\":8,\"knight\":4,\"grace\":7,\"action\":4,\"graphic\":5,\"gabriel\":12,\"rennes\":4,\"blood\":3,\"version\":5,\"1\":3,\"2\":3,\"mystery\":8,\"series\":5,\"installment\":3,\"le\":4,\"time\":4,\"simply\":4,\"gameplay\":3}",7
Others,2006,neutral,"{\"worthless\":1,\"frizbee\":1,\"game\":1,\"luck\":1,\"basically\":1,\"junk\":1,\"repetitive\":1}",1
Others,2006,positive,"{\"play\":30,\"game\":162,\"bit\":8,\"mode\":10,\"hour\":8,\"contact\":14,\"friend\":10,\"day\":8,\"question\":8,\"level\":9,\"mario\":26,\"real\":12,\"version\":9,\"people\":13,\"super\":16,\"2\":10,\"3\":13,\"series\":11,\"ne\":8,\"playing\":12,\"time\":14,\"card\":10,\"fun\":15,\"story\":9,\"gameplay\":12}",43
Others,2007,positive,"{\"play\":15,\"game\":192,\"nintendo\":20,\"japan\":11,\"enemy\":12,\"title\":17,\"character\":19,\"graphic\":13,\"released\":16,\"smb3\":22,\"original\":17,\"pokemon\":39,\"level\":20,\"rpg\":14,\"mario\":41,\"team\":16,\"played\":13,\"battle\":11,\"super\":25,\"ne\":14,\"playing\":15,\"time\":27,\"brother\":11,\"fun\":20,\"story\":14}",38
Others,2008,negative,"{\"damage\":1,\"game\":6,\"bad\":2,\"rapid\":2,\"feel\":2,\"weapon\":4,\"major\":2,\"engine\":1,\"innovation\":1,\"brutal\":1,\"product\":3,\"ammo\":3,\"solid\":3,\"dealing\":1,\"excellent\":2,\"level\":3,\"incredible\":1,\"picture\":2,\"beheading\":1,\"2\":2,\"true\":2,\"matched\":1,\"time\":2,\"physic\":1,\"ogre\":1}",5
Others,2008,neutral,"{\"disappointed\":1,\"extremely\":1,\"charge\":1,\"color\":1,\"car\":1,\"honest\":1,\"gameboys\":1,\"attempted\":1,\"gameboy\":1,\"house\":1,\"advance\":1}",1
Others,2008,positive,"{\"love\":8,\"play\":20,\"game\":106,\"egg\":6,\"sound\":8,\"lot\":16,\"character\":10,\"skill\":5,\"ability\":6,\"graphic\":16,\"level\":23,\"bought\":5,\"start\":5,\"mario\":8,\"control\":5,\"played\":5,\"spyro\":7,\"2\":6,\"playing\":9,\"time\":23,\"collect\":6,\"favorite\":7,\"fun\":16,\"story\":6,\"gameplay\":9}",34
Others,2010,negative,"{\"game\":18,\"dig\":2,\"thumb\":4,\"warrior\":5,\"enemy\":4,\"type\":3,\"building\":3,\"scenario\":6,\"train\":2,\"spell\":4,\"controller\":3,\"harvest\":3,\"chance\":2,\"bought\":2,\"start\":4,\"people\":2,\"played\":2,\"structure\":6,\"boring\":3,\"left\":2,\"build\":6,\"farmer\":4,\"time\":2,\"board\":3,\"story\":4}",7
Others,2012,negative,"{\"game\":62,\"navy\":8,\"roll\":12,\"historical\":5,\"ship\":10,\"simple\":6,\"boy\":6,\"sea\":12,\"hour\":6,\"attack\":6,\"player\":11,\"actual\":5,\"monolith\":6,\"issue\":5,\"pokemon\":6,\"start\":4,\"war\":11,\"single\":4,\"battle\":9,\"port\":6,\"cutscenes\":4,\"completely\":5,\"705\":5,\"adult\":6,\"strategy\":7}",11
Others,2013,positive,"{\"love\":39,\"play\":77,\"game\":347,\"kid\":17,\"lot\":19,\"fan\":15,\"character\":27,\"attack\":15,\"beat\":14,\"graphic\":28,\"player\":16,\"pokemon\":29,\"level\":23,\"bought\":21,\"mario\":31,\"control\":23,\"played\":26,\"super\":15,\"2\":14,\"playing\":32,\"time\":42,\"favorite\":17,\"fun\":59,\"gameplay\":15,\"story\":21}",205
Others,2014,negative,"{\"play\":7,\"torn\":4,\"game\":28,\"cut\":3,\"usb\":3,\"american\":3,\"troop\":4,\"enemy\":4,\"combat\":11,\"building\":3,\"cover\":3,\"basically\":4,\"hard\":4,\"map\":5,\"close\":7,\"ram\":3,\"based\":4,\"product\":5,\"control\":6,\"wrong\":3,\"lack\":4,\"battle\":7,\"soldier\":6,\"time\":6,\"card\":4}",20
Others,2014,neutral,"{\"reason\":1,\"hang\":1,\"nastalgia\":1,\"game\":7,\"main\":1,\"delivered\":1,\"remember\":1,\"arrived\":1,\"jingleing\":1,\"load\":3,\"finish\":1,\"hard\":1,\"expecting\":1,\"berserk\":1,\"item\":1,\"expected\":2,\"2000\":1,\"take\":1,\"boring\":1,\"system\":1,\"disc\":2,\"window\":1,\"time\":3,\"story\":1,\"gameplay\":1}",25
Others,2015,negative,"{\"play\":6,\"game\":13,\"description\":2,\"bomb\":4,\"red\":2,\"genesis\":2,\"playstation\":2,\"radius\":3,\"player\":10,\"broken\":3,\"controller\":5,\"original\":4,\"issue\":2,\"black\":2,\"start\":4,\"war\":2,\"version\":6,\"blast\":4,\"1\":2,\"3\":4,\"money\":4,\"famicom\":5,\"plug\":3,\"quot\":2,\"fun\":2}",25
Others,2016,negative,"{\"internal\":2,\"game\":27,\"cut\":2,\"bad\":2,\"save\":2,\"feel\":2,\"screen\":3,\"enemy\":2,\"bit\":2,\"battery\":3,\"running\":2,\"lost\":2,\"wo\":2,\"shoot\":3,\"fight\":3,\"34\":4,\"replacing\":2,\"pack\":4,\"minute\":2,\"cartridge\":3,\"condition\":3,\"3\":3,\"boxing\":4,\"playing\":3,\"time\":2}",20
Others,2016,neutral,"{\"game\":9,\"shop\":1,\"color\":2,\"addon\":1,\"moved\":1,\"bit\":1,\"gameboy\":2,\"local\":1,\"playstation\":1,\"tad\":1,\"sold\":1,\"read\":1,\"expensive\":1,\"2\":1,\"fast\":1,\"incredibly\":1,\"purchased\":2,\"install\":1,\"machine\":2,\"8\":1,\"supposed\":2,\"disc\":2,\"time\":2,\"job\":1,\"choice\":1}",30
